age,gender,split,final
25,W,3:09:44,5:05:27
37,M,2:17:26,5:33:50
40,W,2:14:28,5:27:44
28,W,2:15:12,5:27:47
26,M,2:32:33,5:43:49
50,M,2:02:15,5:24:10
42,W,2:23:57,5:42:43
36,M,2:18:40,5:23:25
30,W,2:18:51,5:27:25
28,W,2:22:30,5:25:04
51,M,2:28:06,5:48:07
63,M,2:19:29,5:51:15
35,M,2:13:39,6:00:35
53,M,2:27:23,5:50:46
36,W,2:27:23,5:50:46
31,M,2:00:03,5:25:38
51,W,2:23:01,5:35:02
39,W,2:31:28,5:58:31
53,M,2:22:45,5:43:27
33,W,2:18:52,5:27:25
44,M,2:15:55,5:51:55
29,W,2:24:04,5:44:05
33,M,2:15:35,5:31:13
32,M,2:24:03,5:44:06
50,M,2:17:40,5:44:49
47,W,2:32:50,5:51:51
61,W,2:19:25,5:51:03
21,M,2:16:16,5:42:46
67,W,2:25:31,5:49:44
38,W,2:22:58,5:46:29
27,M,2:10:54,5:27:33
34,M,2:14:58,5:43:41
56,M,2:18:00,5:28:38
21,W,2:10:11,5:49:02
42,M,2:00:15,5:08:51
37,W,2:24:10,5:43:24
55,W,2:29:43,5:54:06
27,W,2:16:50,5:24:50
31,W,2:25:46,5:43:49
33,M,2:19:56,5:50:28
34,W,2:17:45,5:44:22
51,M,2:13:12,5:43:26
38,M,2:28:26,5:44:07
49,W,2:24:12,5:43:23
35,W,2:21:14,5:47:56
44,M,2:20:58,5:44:52
38,M,2:03:55,5:23:24
38,M,2:19:29,5:43:13
30,W,2:23:46,5:28:06
41,M,2:32:20,5:56:06
33,W,2:07:58,5:08:33
33,W,2:30:26,5:44:26
64,M,2:15:36,5:09:10
29,M,2:20:15,5:43:44
49,M,2:14:15,5:23:22
28,W,2:11:06,5:24:51
41,W,2:08:00,5:43:45
49,M,2:32:37,5:53:59
62,W,2:23:58,5:43:28
61,M,2:31:53,5:48:26
32,M,2:31:53,5:48:26
40,W,2:16:07,5:47:57
34,M,2:08:54,5:24:44
47,M,2:14:37,5:25:41
41,M,2:21:45,5:46:24
34,W,2:25:30,5:26:17
39,M,2:30:32,5:26:17
36,W,2:20:39,5:48:31
27,W,2:24:48,5:45:19
47,M,2:15:24,5:25:14
61,M,2:27:00,5:47:34
65,M,2:14:42,5:25:39
40,W,2:19:48,5:23:51
47,W,2:21:39,5:33:21
57,M,2:18:31,5:44:14
48,W,2:26:22,5:26:30
44,W,2:26:55,5:50:49
21,W,2:26:21,5:26:31
47,M,2:11:43,5:26:18
48,W,2:11:43,5:26:18
26,W,2:31:29,5:55:04
35,M,2:13:01,5:45:06
44,W,2:26:48,5:07:05
53,W,2:23:33,5:54:02
24,M,2:19:34,5:49:12
51,M,2:40:16,5:07:56
42,M,2:20:06,5:56:03
31,M,2:01:05,5:24:15
52,W,2:21:56,5:47:07
32,M,2:22:05,5:55:33
30,W,2:22:05,5:55:33
52,M,2:35:09,5:49:03
50,M,2:01:17,5:24:15
28,W,1:47:45,5:08:23
60,M,2:01:04,5:24:15
24,M,2:22:04,5:27:56
49,M,2:20:46,6:00:38
51,W,2:20:47,5:54:24
35,M,2:20:57,5:54:24
47,M,2:25:32,5:08:34
33,M,2:23:23,5:49:55
44,M,2:15:42,5:48:27
46,M,2:14:41,5:25:55
50,W,2:28:38,5:46:36
31,W,2:27:35,5:47:01
51,W,2:27:45,5:49:04
39,M,2:18:11,5:43:38
57,W,2:27:36,5:47:02
50,W,2:15:01,5:56:58
33,W,2:20:40,5:57:07
48,M,2:14:06,5:25:17
50,M,2:27:52,5:25:09
52,M,2:15:00,5:56:57
50,M,2:12:11,5:45:11
45,M,2:19:38,5:43:26
47,W,2:21:42,5:29:06
47,W,2:16:18,5:23:47
40,M,2:31:16,5:34:41
26,W,2:06:14,5:24:01
61,M,2:25:55,5:55:15
52,M,2:25:46,5:45:57
40,M,2:25:55,5:55:15
32,W,2:26:46,5:50:08
44,W,2:25:46,5:45:57
52,M,2:20:55,5:46:50
43,M,2:13:27,5:28:15
43,M,2:16:21,5:33:34
29,W,2:06:57,5:25:12
50,W,2:29:29,5:57:10
35,M,2:17:14,5:23:47
29,W,2:25:47,5:44:21
59,M,2:18:07,5:46:41
57,M,2:23:31,5:47:28
61,M,2:12:56,5:31:13
47,M,2:18:08,5:46:41
56,M,2:21:13,5:25:44
34,W,2:20:37,5:46:14
23,W,2:18:43,5:47:24
43,M,1:58:58,5:23:56
38,W,2:18:25,5:24:33
41,M,2:17:59,5:09:01
50,W,2:13:08,5:43:24
24,M,2:11:58,5:44:20
53,M,2:11:58,5:44:20
49,W,2:28:51,5:58:30
45,M,2:22:18,5:49:13
47,M,2:16:55,5:30:29
21,W,2:16:55,5:30:29
47,M,2:23:16,5:30:38
31,W,2:27:51,5:48:39
29,W,2:23:06,5:28:47
26,W,2:23:07,5:28:47
40,W,2:21:25,5:29:51
42,M,2:25:04,5:09:08
48,M,2:15:06,5:49:09
42,W,2:17:01,5:24:47
47,M,2:26:32,5:52:20
43,M,2:25:05,5:09:08
41,M,2:10:01,5:08:55
62,M,2:24:46,5:44:38
47,M,2:11:12,5:43:34
36,W,2:23:59,5:43:36
53,W,2:21:42,5:46:08
54,M,2:31:07,5:24:28
39,W,2:26:35,5:44:32
29,W,2:30:43,5:45:09
47,M,2:16:10,5:48:42
21,M,2:12:53,5:43:31
33,M,2:28:07,5:49:01
29,M,2:25:05,5:32:33
44,M,2:10:22,5:23:47
31,W,2:25:05,5:32:33
24,W,2:21:23,5:46:26
51,M,2:21:29,5:34:29
25,M,2:21:19,5:46:26
51,M,2:30:32,5:29:52
45,W,2:10:23,5:23:48
34,M,2:06:28,5:43:44
45,W,2:20:17,5:35:33
54,M,2:20:19,5:35:33
45,M,2:10:22,5:23:49
32,M,2:08:05,5:24:17
36,M,2:20:29,5:53:27
41,M,2:15:11,5:43:44
33,M,2:20:43,5:33:11
47,M,2:12:50,5:33:16
58,M,2:17:31,5:44:38
42,W,2:29:17,5:36:14
45,W,2:17:53,5:24:23
41,W,2:21:58,5:45:33
25,W,2:18:32,5:44:14
34,W,2:20:09,5:28:27
43,W,2:26:03,5:46:17
40,W,2:29:55,5:52:21
44,M,2:09:53,5:30:42
41,W,2:21:59,5:57:59
24,W,2:27:46,5:46:13
42,M,2:31:47,6:02:10
46,M,2:12:34,5:43:41
40,W,2:21:38,5:35:53
35,M,2:24:50,5:55:27
55,M,2:20:17,5:44:26
25,M,2:23:17,5:54:58
27,W,2:19:54,5:45:38
41,M,2:06:13,5:33:31
48,M,2:33:00,5:47:33
36,W,2:22:56,5:26:28
41,W,2:11:45,5:25:47
30,M,2:10:55,5:27:39
59,M,2:13:32,5:07:15
42,W,2:28:27,5:56:25
49,W,2:28:01,5:10:31
61,M,2:15:38,5:47:52
46,W,2:21:12,5:55:47
39,W,2:27:40,5:31:18
27,M,2:03:25,5:44:09
53,W,2:34:29,5:55:10
32,W,2:23:07,5:59:10
42,W,2:29:31,5:48:23
26,W,2:31:30,5:59:15
56,M,2:34:30,5:55:10
69,M,2:23:23,5:07:11
40,W,2:20:03,5:44:38
57,W,2:27:54,5:47:29
48,W,2:30:58,5:50:18
57,M,2:16:01,5:26:30
44,M,2:06:05,5:25:08
37,W,2:25:09,5:45:55
42,W,2:28:16,5:54:17
43,W,2:22:50,5:52:28
33,M,2:02:45,5:09:32
39,W,2:28:16,5:54:17
47,M,2:25:25,5:58:31
55,W,2:17:35,5:25:07
53,W,2:05:07,5:07:25
55,M,2:14:59,5:46:42
49,W,2:22:53,5:28:03
44,W,2:21:43,5:30:41
46,W,2:17:09,5:52:59
49,M,2:17:46,6:02:42
50,M,2:18:08,5:08:36
34,W,2:19:07,5:52:08
35,W,2:23:06,5:57:50
48,M,2:16:38,5:45:00
56,M,2:24:58,5:49:20
37,M,2:29:41,5:49:02
40,W,2:14:55,5:45:38
30,M,2:19:10,5:48:00
53,M,2:24:58,5:49:20
35,M,2:22:49,5:27:10
28,W,2:29:26,5:50:15
31,M,2:29:26,5:50:15
25,W,2:25:41,5:28:48
29,W,2:19:16,5:55:08
33,W,2:19:16,5:55:07
59,M,2:17:51,5:26:00
34,W,2:20:21,5:24:42
53,M,2:23:48,5:10:56
28,W,2:17:27,5:44:15
47,W,2:15:55,5:26:09
53,M,2:07:31,5:25:27
47,W,2:23:57,5:47:00
42,W,2:20:59,5:44:30
34,W,2:28:30,5:48:50
36,M,2:16:38,5:24:56
32,M,2:27:55,5:47:40
43,M,2:29:44,5:45:06
25,M,2:10:09,5:25:49
45,M,2:23:08,5:50:22
50,W,2:28:07,5:56:02
56,W,2:26:02,5:50:51
29,W,2:27:55,5:47:40
32,W,2:23:23,5:46:56
54,M,2:10:14,5:25:50
26,W,2:27:21,5:48:54
50,M,2:20:00,5:52:32
41,M,2:19:44,5:33:00
46,M,2:23:09,5:34:04
45,M,2:11:34,5:30:43
48,M,2:22:54,5:34:11
29,W,2:31:11,5:33:20
46,W,2:28:55,5:56:39
33,W,2:12:44,5:53:59
53,M,2:17:49,5:08:28
26,W,2:16:45,5:08:28
52,M,2:22:26,5:44:51
47,W,2:27:18,5:59:34
36,W,2:29:01,5:56:47
39,M,2:16:48,5:45:18
27,M,2:25:42,5:54:34
39,W,2:23:25,5:56:25
45,W,2:25:23,5:47:57
45,W,2:25:22,5:47:57
46,M,2:23:50,5:47:30
32,M,2:23:38,5:24:58
43,M,2:22:07,5:54:27
46,W,2:17:11,5:45:56
54,W,2:23:44,5:30:28
47,M,2:21:09,5:54:38
51,M,2:16:32,5:44:43
42,M,2:16:31,5:44:42
47,W,2:17:24,6:02:04
45,M,2:30:27,5:47:08
49,W,2:29:43,5:45:47
61,M,2:29:21,5:48:05
41,W,2:25:34,5:55:08
37,M,2:14:35,5:32:08
22,W,2:30:28,5:56:13
34,M,2:13:20,5:26:38
45,W,2:16:04,5:50:22
27,M,2:37:43,6:01:30
23,W,2:30:29,5:56:13
69,M,2:31:14,5:45:59
29,W,2:09:47,5:32:43
60,M,2:27:22,5:47:58
56,W,2:27:22,5:47:58
35,W,2:30:31,5:53:33
37,M,2:28:18,5:50:14
22,M,2:18:02,5:46:02
37,W,2:28:18,5:50:14
36,M,2:16:38,5:45:06
39,M,2:16:55,5:45:12
50,M,2:13:27,5:44:46
23,W,2:13:45,5:45:31
36,M,2:24:00,5:45:11
55,M,2:24:00,5:45:12
51,W,2:38:39,5:57:03
62,M,2:18:02,5:24:49
36,W,2:39:28,5:53:40
38,W,2:20:00,5:53:11
48,W,2:20:41,5:50:33
30,W,2:21:48,5:26:07
34,W,2:25:42,5:46:26
35,W,2:23:06,5:45:46
50,M,2:22:00,5:30:04
53,M,2:20:33,5:53:46
53,M,2:13:53,5:45:28
42,M,2:22:10,5:30:05
44,W,2:18:05,5:28:03
34,M,2:31:22,5:57:10
37,M,2:18:05,5:28:02
51,W,2:20:36,5:10:04
42,M,2:18:58,5:45:50
38,W,2:22:11,5:30:05
36,M,2:17:36,5:29:18
38,M,2:21:11,5:49:12
42,M,2:31:04,5:11:58
45,M,2:16:05,5:46:03
41,W,2:16:05,5:46:03
27,W,2:32:35,5:49:46
75,M,2:31:19,5:53:58
50,M,2:22:54,5:25:04
61,M,2:12:32,5:52:15
78,M,2:27:16,5:36:38
43,W,2:35:15,6:01:00
27,M,2:16:16,6:00:33
62,W,2:28:27,5:45:11
52,M,2:20:45,5:10:25
40,M,2:20:54,5:49:28
50,M,2:07:03,5:25:44
40,M,2:21:23,5:56:55
46,M,2:20:54,5:49:28
38,W,2:21:23,5:56:55
45,M,2:29:16,5:08:53
54,M,2:29:53,5:34:00
50,W,2:29:53,5:34:00
45,M,2:22:04,5:50:12
49,M,2:28:22,5:53:23
29,W,1:59:21,5:27:55
18,M,2:23:24,5:07:48
37,M,2:15:41,5:54:03
49,W,2:28:22,5:53:23
29,W,2:08:55,5:47:52
47,W,2:25:56,5:11:33
55,M,2:21:03,5:52:13
50,W,2:19:07,5:30:05
46,M,2:10:51,5:45:36
45,W,2:16:14,5:45:23
54,M,2:14:30,5:26:23
46,M,1:54:07,5:08:44
51,W,2:29:50,5:52:52
50,M,2:29:50,5:52:52
42,M,2:20:50,5:51:12
47,M,2:20:48,5:51:12
50,M,2:20:31,5:54:22
61,M,2:24:41,5:08:24
43,W,2:20:46,5:51:12
42,W,2:20:47,5:51:12
29,M,2:17:06,5:11:27
54,M,2:14:32,5:57:54
29,M,2:19:15,5:30:10
46,M,2:20:51,5:51:12
43,W,2:26:41,5:57:23
24,M,2:16:48,5:45:22
45,W,2:17:48,5:48:01
39,M,2:19:13,5:58:18
36,M,2:50:55,5:52:41
36,W,2:27:25,5:57:38
47,W,2:21:56,5:33:32
52,M,2:21:50,5:50:34
57,W,2:24:15,5:54:24
32,M,2:34:30,5:31:51
40,W,2:35:31,5:49:01
60,M,2:12:48,5:45:26
28,W,2:21:26,5:50:14
45,M,2:01:20,5:33:16
54,W,2:17:40,5:50:56
39,M,2:16:39,5:45:31
47,W,2:27:38,5:26:57
58,M,2:10:05,5:29:43
40,M,2:17:09,5:46:55
70,M,2:21:22,5:27:44
42,M,2:09:51,5:28:15
40,M,2:17:10,5:46:55
42,M,2:12:20,5:47:20
35,M,2:27:01,5:45:07
66,W,2:24:40,5:26:17
48,W,2:23:28,5:49:16
53,M,2:14:17,5:30:25
41,W,2:23:06,5:46:31
34,W,2:16:22,5:28:52
37,W,2:26:02,5:36:52
35,M,2:13:13,5:26:44
48,M,2:10:45,5:33:02
54,M,2:27:15,5:45:46
34,W,2:23:39,5:28:20
40,W,2:25:03,5:27:23
40,W,2:23:27,5:47:24
39,W,2:26:58,5:45:50
32,W,2:24:37,5:45:59
51,M,2:11:40,5:48:12
51,W,2:28:07,5:58:05
29,M,2:13:31,5:32:20
50,M,2:10:20,5:08:46
60,M,2:21:56,5:59:03
35,W,2:22:17,5:57:34
48,W,2:24:11,5:46:42
50,W,2:24:10,5:46:41
21,M,1:50:11,5:26:27
45,M,2:26:35,5:46:34
46,M,2:23:12,5:51:27
38,M,2:16:56,5:26:37
51,M,2:20:03,5:46:07
54,M,2:25:39,5:48:50
23,W,2:08:24,5:46:25
36,M,2:24:31,5:45:52
26,M,2:08:24,5:46:25
44,M,1:48:06,5:08:24
40,W,2:05:55,5:11:33
22,W,2:17:09,5:33:34
29,W,2:19:07,5:26:59
33,W,2:33:31,5:48:34
41,M,2:27:30,5:48:51
43,W,2:21:58,5:54:57
49,M,2:25:40,5:46:12
42,W,2:26:05,5:29:11
31,W,2:32:23,5:47:57
39,M,2:14:51,5:51:42
30,W,2:18:37,5:52:32
45,M,2:09:45,5:29:44
30,W,2:23:43,5:28:29
35,W,2:24:16,5:10:01
40,M,2:16:59,5:50:50
40,M,2:33:05,5:51:18
53,W,2:28:26,5:54:00
50,M,2:18:02,5:56:05
66,M,2:24:48,5:36:08
31,W,2:31:22,5:48:49
43,W,2:15:06,5:45:43
31,M,2:16:51,5:58:06
51,M,2:20:45,5:11:01
32,M,2:03:19,5:10:19
47,M,2:21:54,5:28:41
64,M,2:21:54,5:28:41
26,W,2:15:55,5:49:03
26,W,2:24:22,5:34:04
46,M,2:18:40,5:48:23
25,W,2:22:31,5:55:34
38,W,2:22:31,5:55:35
55,W,2:24:45,5:53:44
28,W,2:15:55,5:49:03
60,M,2:33:33,5:45:48
36,M,2:19:09,5:53:51
34,W,2:36:59,5:52:28
48,M,2:27:19,5:46:29
28,W,2:19:08,5:53:50
36,W,2:16:27,5:48:41
47,M,2:13:39,5:50:38
40,M,2:08:59,5:28:22
43,M,2:11:06,5:11:40
36,M,2:22:39,5:56:28
35,M,2:27:28,5:35:44
46,M,2:26:23,5:10:18
40,W,2:26:24,5:10:17
32,M,2:19:20,5:33:59
27,W,2:35:32,5:49:02
42,M,2:21:54,5:57:27
27,M,2:04:06,5:33:24
37,M,2:24:25,5:31:58
42,W,2:23:30,5:49:54
26,M,2:09:52,5:29:04
42,M,2:13:11,5:51:40
32,W,2:26:32,5:37:04
50,M,2:19:51,5:31:04
37,W,2:24:38,5:47:25
58,M,2:07:23,5:10:07
53,M,2:20:50,5:51:00
44,W,2:23:40,6:02:26
48,W,2:24:14,5:52:08
35,M,2:28:02,5:47:14
33,W,2:28:03,5:47:14
31,M,2:17:54,5:29:54
35,M,1:51:15,5:09:47
65,M,2:29:40,5:53:21
37,W,2:24:12,5:46:33
47,W,2:16:10,5:59:47
47,W,2:35:15,6:02:09
27,M,2:00:49,5:26:26
50,W,2:26:21,5:29:51
45,W,2:18:00,5:47:42
29,W,2:16:52,5:10:07
36,W,2:20:03,5:36:44
29,M,2:39:32,5:55:36
54,M,2:16:57,5:27:44
35,W,2:20:55,5:49:52
32,M,2:13:04,5:36:06
27,W,2:25:41,5:50:37
33,M,2:25:41,5:50:37
49,M,2:20:43,5:28:38
39,M,2:26:37,6:03:12
54,M,2:20:24,5:10:56
39,W,2:20:11,5:51:44
65,M,2:22:43,5:09:13
43,W,2:25:44,5:34:06
52,W,2:23:26,5:31:10
30,W,2:30:47,5:47:10
29,W,2:23:05,5:55:05
31,M,2:17:56,5:51:34
33,M,2:23:53,5:52:08
43,W,2:25:37,5:50:47
39,M,2:14:34,5:11:29
34,M,2:09:47,5:46:09
54,M,2:29:25,5:52:50
45,M,2:22:28,5:46:28
43,W,2:18:57,6:00:04
40,M,2:09:40,5:51:12
59,M,2:24:36,5:49:41
31,M,2:12:49,5:26:32
26,W,2:24:17,5:46:47
48,W,2:31:02,5:51:16
40,W,2:18:18,5:46:10
47,M,2:12:42,5:34:16
45,M,2:22:43,5:27:26
34,M,2:14:22,5:27:10
36,W,2:12:32,5:27:10
55,M,2:00:51,5:26:31
58,W,2:22:46,5:56:17
45,M,2:20:03,5:51:39
40,M,2:18:15,5:30:24
53,M,2:29:28,5:34:55
54,M,2:22:15,5:59:08
61,M,2:02:38,5:31:19
61,M,2:26:19,5:48:48
53,W,2:09:24,5:46:30
36,M,2:22:12,5:49:15
29,M,2:01:11,5:30:07
47,M,2:30:23,5:50:16
39,M,2:10:01,5:27:59
52,W,2:34:27,5:48:46
48,M,2:19:19,5:32:34
26,M,2:25:46,5:46:55
51,M,2:22:08,5:30:24
46,W,2:23:28,5:51:42
37,M,2:13:52,5:59:00
38,W,2:24:07,5:47:03
40,W,2:24:06,5:47:03
57,W,2:31:54,5:33:29
22,W,2:03:33,5:49:48
46,M,2:19:25,6:00:19
53,M,2:16:28,5:34:33
52,M,2:17:43,5:27:57
42,M,2:22:27,5:12:19
26,M,2:28:53,5:53:09
45,W,2:29:50,5:53:17
50,M,2:17:38,5:56:27
30,W,2:25:51,5:29:24
59,M,2:24:09,5:46:37
60,M,2:26:35,6:00:11
40,M,2:17:53,5:12:46
29,W,2:26:24,5:53:40
30,W,2:23:10,5:52:08
52,W,2:24:24,5:47:13
25,W,2:09:32,5:35:30
52,M,2:17:55,5:49:24
50,M,2:11:45,5:28:46
39,W,2:23:11,5:29:09
56,M,2:11:55,5:29:47
51,M,2:22:02,5:53:58
33,M,2:03:53,5:31:46
44,M,2:29:20,5:50:11
45,M,2:20:04,5:30:59
49,W,2:29:24,5:48:55
26,W,2:30:21,5:59:09
33,W,2:17:45,5:48:55
23,W,2:36:37,5:56:58
53,W,2:22:11,5:13:10
33,W,2:18:32,5:50:44
47,W,2:35:19,5:49:27
31,W,2:14:57,5:27:48
43,M,2:17:00,5:12:38
45,M,2:20:42,5:31:00
32,M,2:11:12,5:27:24
37,W,2:32:21,5:10:16
36,M,2:29:57,5:56:54
39,W,2:25:21,5:49:04
37,W,2:24:10,5:48:10
31,M,2:24:30,5:39:18
50,M,2:18:44,5:32:41
56,W,2:32:22,5:47:11
33,M,1:55:18,5:36:08
23,M,2:25:44,5:52:35
52,M,2:20:34,5:34:08
52,M,2:30:55,5:49:30
40,W,2:20:34,5:34:10
31,W,2:15:58,5:29:22
46,W,2:18:06,5:47:54
56,M,2:30:17,5:47:18
38,M,2:13:29,5:48:19
63,W,2:15:38,5:32:43
32,M,2:15:40,5:32:45
51,M,2:19:25,5:11:46
37,W,2:30:05,5:56:54
38,M,1:57:46,5:11:35
37,M,2:20:45,5:58:31
53,W,2:33:22,5:52:43
28,M,2:26:33,5:30:16
57,W,2:17:59,5:49:33
41,M,2:10:25,5:37:55
39,W,2:24:21,5:59:29
66,M,2:08:47,5:32:04
27,W,2:34:49,6:02:01
50,W,2:24:49,5:47:31
34,W,2:26:45,5:34:41
43,M,2:25:54,5:37:13
56,M,2:23:31,5:36:02
37,W,2:27:58,5:29:19
36,W,2:23:30,5:31:30
48,W,2:23:33,5:59:44
41,W,2:28:46,5:52:23
24,M,2:20:08,5:28:13
49,W,2:20:08,5:28:13
35,W,2:14:11,5:31:57
27,M,2:24:37,5:53:32
31,W,2:33:31,5:52:56
23,W,2:22:45,5:55:07
51,W,2:34:46,5:36:22
52,M,2:23:59,5:53:08
38,M,2:25:31,5:53:36
43,M,2:15:17,5:48:29
50,M,2:19:40,5:31:57
50,W,2:22:16,5:50:05
49,W,2:28:45,5:28:17
32,M,2:31:28,5:53:58
31,W,2:20:46,5:48:22
65,W,2:21:54,5:48:27
37,W,2:30:27,5:51:13
37,W,2:16:04,5:53:21
52,M,2:17:43,5:29:33
62,W,2:35:34,5:53:04
71,M,2:35:39,5:53:04
37,M,2:26:28,5:48:46
44,W,2:18:33,5:35:18
36,M,2:13:55,5:53:39
39,W,2:19:49,5:50:13
44,W,2:23:55,5:51:06
43,M,2:04:13,5:34:30
28,W,2:18:56,5:48:12
52,M,2:37:01,5:55:13
51,W,2:37:01,5:55:13
25,M,2:26:43,5:48:27
47,W,2:32:23,5:48:29
30,M,2:15:02,5:13:35
23,W,2:27:57,5:52:15
25,W,2:27:56,5:52:15
27,W,2:15:03,5:13:37
40,M,2:30:40,5:52:37
38,W,2:30:41,5:52:37
36,W,2:13:20,5:30:56
39,W,2:30:41,5:52:37
30,W,2:24:15,5:47:53
31,W,2:14:16,5:28:57
37,M,2:27:11,5:48:34
33,W,2:20:06,5:47:21
37,W,2:27:53,5:47:20
27,W,2:36:07,5:32:10
27,W,2:18:07,5:49:31
45,W,2:33:58,5:49:40
54,M,2:17:47,5:38:15
37,W,2:21:18,5:13:36
36,M,2:21:17,5:13:37
45,M,2:22:02,5:47:51
50,W,2:27:23,5:30:14
46,M,2:18:30,5:35:45
27,M,2:10:20,5:31:49
57,M,2:18:06,5:32:27
43,W,2:34:06,5:48:36
46,W,2:13:25,5:50:38
67,M,2:39:28,5:56:58
37,M,2:05:09,5:47:40
54,M,2:37:29,6:04:16
32,W,2:27:00,5:50:31
40,M,2:27:00,5:50:31
44,M,2:17:40,5:31:39
45,M,2:07:59,5:48:30
49,W,2:22:18,5:54:54
33,M,2:13:08,5:31:55
33,W,2:37:44,5:51:55
57,W,2:24:58,5:51:17
35,W,2:28:42,5:59:51
27,M,2:14:14,5:48:11
56,M,2:21:47,5:30:57
37,W,2:19:16,5:31:11
44,M,2:19:10,6:00:44
36,M,2:17:25,5:32:21
23,W,2:31:36,5:51:27
35,W,2:18:00,5:38:32
46,M,2:19:12,6:00:43
45,W,2:31:05,5:52:40
36,M,2:11:03,5:33:24
47,M,2:20:55,5:48:00
38,W,2:33:00,5:55:01
71,M,2:27:42,5:56:45
48,W,2:29:52,6:02:32
34,W,2:15:37,5:50:56
37,W,2:32:00,5:39:42
52,W,2:11:26,5:11:19
49,M,2:28:12,6:03:31
29,M,2:13:07,5:58:30
37,M,2:26:42,5:49:14
49,W,2:31:01,5:13:43
35,W,2:20:07,5:49:32
47,M,1:57:05,5:13:36
35,W,2:20:07,5:49:31
30,M,2:16:12,5:52:35
27,W,2:25:17,5:55:16
30,W,2:20:06,5:49:31
28,W,2:20:06,5:49:30
37,M,2:16:59,5:33:54
25,W,2:20:06,5:49:32
28,M,2:17:49,5:51:09
47,W,2:22:04,5:51:39
46,M,2:19:06,5:51:05
35,M,2:20:00,5:50:56
54,W,2:30:35,6:00:33
33,W,2:31:18,5:50:04
53,M,2:31:11,5:57:44
38,M,2:10:45,5:28:09
55,M,2:22:46,5:57:29
25,W,2:19:55,5:58:13
44,M,2:16:31,5:57:40
57,M,2:16:17,5:32:25
61,M,2:16:17,5:32:26
44,M,2:20:07,5:14:30
28,W,2:30:57,5:37:49
33,M,2:26:39,5:50:19
39,M,2:24:57,5:13:12
31,W,2:34:12,5:38:48
46,M,2:14:38,5:32:10
42,W,2:18:53,5:28:19
45,W,2:18:53,5:28:18
61,M,2:24:37,5:50:02
49,W,2:25:01,5:48:59
41,M,2:28:22,6:06:16
61,M,2:19:33,5:10:54
38,M,2:28:20,6:06:16
36,W,2:28:21,6:06:16
24,M,1:56:44,5:29:36
42,M,2:21:35,5:53:11
25,M,2:06:01,5:48:34
38,W,2:31:25,5:57:57
49,M,2:16:32,5:34:58
24,W,2:24:34,5:50:42
39,W,2:08:11,5:49:09
42,M,2:25:30,5:51:49
44,W,2:35:23,5:50:47
42,W,2:24:08,5:39:48
53,M,2:21:24,5:31:50
36,W,2:19:27,5:48:43
40,W,2:07:59,5:54:50
61,W,2:22:52,5:51:50
35,M,2:19:50,5:53:02
29,M,2:25:03,5:52:36
50,W,2:25:18,5:50:11
23,W,2:25:05,5:52:35
39,M,2:11:28,5:49:54
45,W,2:24:55,5:53:59
53,W,2:19:43,5:39:37
35,M,2:18:50,6:01:29
65,M,2:18:50,6:01:29
41,W,2:25:31,5:48:31
29,M,2:25:05,5:52:36
51,W,2:22:21,5:53:21
31,W,2:19:51,5:53:02
32,M,2:27:17,5:58:17
42,W,2:27:30,5:55:47
49,M,2:13:31,5:30:52
41,W,2:22:54,5:49:11
31,W,2:27:16,5:58:17
56,M,2:18:55,5:33:22
46,W,2:26:39,5:30:17
50,M,2:17:07,5:32:24
59,M,2:20:25,5:49:04
57,M,2:14:30,5:29:06
57,M,2:08:59,5:33:35
38,W,2:17:07,5:49:00
43,M,1:59:52,5:29:23
55,M,2:37:08,6:04:17
43,M,2:14:17,5:50:31
54,M,2:19:19,5:48:35
48,W,2:27:42,5:50:49
49,M,2:26:26,5:34:11
34,W,2:22:46,5:31:25
25,W,2:22:46,5:56:17
48,W,2:34:37,5:58:55
59,M,2:16:58,5:33:06
56,M,2:28:44,5:54:08
31,W,2:24:13,5:52:04
56,W,2:34:37,5:58:55
23,W,2:20:12,5:48:59
46,W,2:25:10,5:55:25
52,M,2:24:15,5:58:55
57,M,2:19:12,5:54:51
45,M,2:19:47,5:48:30
57,M,2:29:05,5:49:39
50,M,2:18:19,5:36:27
49,M,2:18:19,5:36:27
49,W,2:25:48,5:58:56
30,M,2:20:05,5:56:33
22,W,2:19:25,5:49:00
44,M,2:14:32,5:50:41
42,M,2:15:59,5:55:35
35,M,2:17:44,5:53:07
50,W,2:26:06,5:33:45
30,M,2:23:15,6:00:04
31,W,2:23:17,6:00:04
18,W,2:26:06,5:33:46
25,M,2:23:46,5:54:50
64,W,2:32:45,5:56:10
44,M,2:22:37,5:34:03
58,M,2:26:07,5:33:46
22,M,2:24:04,5:51:42
45,M,2:15:46,5:52:32
38,W,2:23:39,5:56:13
43,M,2:24:39,5:54:41
55,M,2:37:08,5:37:43
44,M,2:20:29,6:02:53
30,W,2:29:26,5:54:41
65,M,2:23:40,5:14:27
27,W,2:22:26,6:00:22
35,M,2:18:03,5:31:30
43,W,2:38:09,5:30:42
27,M,2:18:39,5:59:59
40,W,2:25:52,5:41:12
40,M,2:20:03,5:50:07
53,M,2:24:40,5:49:21
31,M,2:24:40,5:49:21
45,W,2:19:35,5:37:16
27,W,2:24:37,5:38:28
27,W,2:24:37,5:38:28
38,W,2:32:31,5:52:08
32,W,2:22:25,6:00:52
45,W,2:21:35,5:49:02
57,M,2:23:14,5:48:48
42,M,2:10:30,5:33:47
